U+1F952	cucumber
U+1F953	bacon
U+1F954	potato
U+1F955	carrot
U+1F956	baguette_bread
U+1F957	green_salad
U+1F958	shallow_pan_of_food
U+1F959	stuffed_flatbread
U+1F95A	egg
U+1F95B	glass_of_milk
U+1F95C	peanuts
U+1F95D	kiwi_fruit
U+1F95E	pancakes
U+1F95F	dumpling
U+1F960	fortune_cookie
U+1F961	takeout_box
U+1F962	chopsticks
U+1F963	bowl_with_spoon
U+1F964	cup_with_straw
U+1F965	coconut
U+1F966	broccoli
U+1F967	pie
U+1F968	pretzel
U+1F969	cut_of_meat
U+1F96A	sandwich
U+1F96B	canned_food
U+1F96C	leafy_green
U+1F96D	mango
U+1F96E	moon_cake
U+1F96F	bagel
U+1F970	smiling_face_with_hearts
U+1F971	yawning_face
U+1F972	smiling_face_with_tear
U+1F973	partying_face
U+1F974	woozy_face
U+1F975	hot_face
U+1F976	cold_face
U+1F977	ninja
U+1F978	disguised_face
U+1F979	face_holding_back_tears
U+1F97A	pleading_face
U+1F97B	sari
U+1F97C	lab_coat
U+1F97D	goggles
U+1F97E	hiking_boot
U+1F97F	flat_shoe
U+1F980	crab
U+1F981	lion
U+1F982	scorpion
U+1F983	turkey
U+1F984	unicorn
U+1F985	eagle
U+1F986	duck
U+1F987	bat
U+1F988	shark
U+1F989	owl
U+1F98A	fox
U+1F98B	butterfly
U+1F98C	deer
U+1F98D	gorilla
U+1F98E	lizard
U+1F98F	rhinoceros
U+1F990	shrimp
U+1F991	squid
U+1F992	giraffe
U+1F993	zebra
U+1F994	hedgehog
U+1F995	sauropod
U+1F996	t_rex
U+1F997	cricket
U+1F998	kangaroo
U+1F999	llama
U+1F99A	peacock
U+1F99B	hippopotamus
U+1F99C	parrot
U+1F99D	raccoon
U+1F99E	lobster
U+1F99F	mosquito
U+1F9A0	microbe
U+1F9A1	badger
U+1F9A2	swan
U+1F9A3	mammoth
U+1F9A4	dodo
U+1F9A5	sloth
U+1F9A6	otter
U+1F9A7	orangutan
U+1F9A8	skunk
U+1F9A9	flamingo
U+1F9AA	oyster
U+1F9AB	beaver
U+1F9AC	bison
U+1F9AD	seal
U+1F9AE	guide_dog
U+1F9AF	white_cane
U+1F9B0	red_hair
U+1F9B1	curly_hair
U+1F9B2	bald
U+1F9B3	white_hair
U+1F9B4	bone
U+1F9B5	leg
U+1F9B6	foot
U+1F9B7	tooth
U+1F9B8	superhero
U+1F9B9	supervillain
U+1F9BA	safety_vest
U+1F9BB	ear_with_hearing_aid
U+1F9BC	motorized_wheelchair
U+1F9BD	manual_wheelchair
U+1F9BE	mechanical_arm
U+1F9BF	mechanical_leg
U+1F9C0	cheese_wedge
U+1F9C1	cupcake
U+1F9C2	salt
U+1F9C3	beverage_box
U+1F9C4	garlic
U+1F9C5	onion
U+1F9C6	falafel
U+1F9C7	waffle
U+1F9C8	butter
U+1F9C9	mate
U+1F9CA	ice
U+1F9CB	bubble_tea
U+1F9CC	troll
U+1F9CD	person_standing
U+1F9CE	person_kneeling
U+1F9CF	deaf_person
U+1F9D0	face_with_monocle
U+1F9D1	person
U+1F9D2	child
U+1F9D3	older_person
U+1F9D4	person_beard
U+1F9D5	woman_with_headscarf
U+1F9D6	person_in_steamy_room
U+1F9D7	person_climbing
U+1F9D8	person_in_lotus_position
U+1F9D9	mage
U+1F9DA	fairy
U+1F9DB	vampire
U+1F9DC	merperson
U+1F9DD	elf
U+1F9DE	genie
U+1F9DF	zombie
U+1F9E0	brain
U+1F9E2	billed_cap
U+1F9E3	scarf
U+1F9E4	gloves
U+1F9E5	coat
U+1F9E6	socks
U+1F9E7	red_envelope
U+1F9E8	firecracker
U+1F9E9	puzzle_piece
U+1F9EA	test_tube
U+1F9EB	petri_dish
U+1F9EC	dna
U+1F9ED	compass
U+1F9EE	abacus
U+1F9EF	fire_extinguisher
U+1F9F0	toolbox
U+1F9F1	brick
U+1F9F2	magnet
U+1F9F3	luggage
U+1F9F4	lotion_bottle
U+1F9F5	thread
U+1F9F6	yarn
U+1F9F7	safety_pin
U+1F9F8	teddy_bear
U+1F9F9	broom
U+1F9FA	basket
U+1F9FB	roll_of_paper
U+1F9FC	soap
U+1F9FD	sponge
U+1F9FE	receipt
U+1F9FF	nazar_amulet
U+1FA70	ballet_shoes
U+1FA71	one_piece_swimsuit
U+1FA72	briefs
U+1FA73	shorts
U+1FA74	thong_sandal
U+1FA75	light_blue_heart
U+1FA76	grey_heart
U+1FA78	drop_of_blood
U+1FA79	adhesive_bandage
U+1FA7A	stethoscope
U+1FA7B	x_ray
U+1FA7C	crutch
U+1FA80	yo_yo
U+1FA81	kite
U+1FA82	parachute
U+1FA83	boomerang
U+1FA84	magic_wand
U+1FA85	pinata
U+1FA86	nesting_dolls
U+1FA87	maracas
U+1FA88	flute
U+1FA89	harp
U+1FA8A	trombone
U+1FA8E	treasure_chest
U+1FA8F	shovel
U+1FA90	ringed_planet
U+1FA91	chair
U+1FA92	razor
U+1FA93	axe
U+1FA94	diya_lamp
U+1FA95	banjo
U+1FA96	military_helmet
U+1FA97	accordion
U+1FA98	long_drum
U+1FA99	coin
U+1FA9A	carpentry_saw
U+1FA9B	screwdriver
U+1FA9C	ladder
U+1FA9D	hook
U+1FA9E	mirror
U+1FA9F	window
U+1FAA0	plunger
U+1FAA1	sewing_needle
U+1FAA2	knot
U+1FAA3	bucket
U+1FAA4	mouse_trap
U+1FAA5	toothbrush
U+1FAA6	headstone
U+1FAA7	placard
U+1FAA8	rock
U+1FAA9	mirror_ball
U+1FAAA	identification_card
U+1FAAB	low_battery
U+1FAAC	hamsa
U+1FAAD	folding_hand_fan
U+1FAAE	hair_pick
U+1FAAF	khanda
U+1FAB0	fly
U+1FAB1	worm
U+1FAB2	beetle
U+1FAB3	cockroach
U+1FAB4	potted_plant
U+1FAB5	wood
U+1FAB6	feather
U+1FAB7	lotus
U+1FAB8	coral
U+1FAB9	empty_nest
U+1FABA	nest_with_eggs
U+1FABB	hyacinth
U+1FABC	jellyfish
U+1FABD	wing
U+1FABE	leafless_tree
U+1FABF	goose
U+1FAC0	anatomical_heart
U+1FAC1	lungs
U+1FAC2	people_hugging
U+1FAC3	pregnant_man
U+1FAC4	pregnant_person
U+1FAC5	person_with_crown
U+1FAC6	fingerprint
U+1FAC8	hairy_creature
U+1FACD	orca
U+1FACE	moose
U+1FACF	donkey
U+1FAD0	blueberries
U+1FAD1	bell_pepper
U+1FAD2	olive
U+1FAD3	flatbread
U+1FAD4	tamale
U+1FAD5	fondue
U+1FAD6	teapot
U+1FAD7	pouring_liquid
U+1FAD8	beans
U+1FAD9	jar
U+1FADA	ginger_root
U+1FADB	pea_pod
U+1FADC	root_vegetable
U+1FADF	splatter
U+1FAE0	melting_face
U+1FAE1	saluting_face
U+1FAE2	face_with_open_eyes_and_hand_over_mouth
U+1FAE3	face_with_peeking_eye
U+1FAE4	face_with_diagonal_mouth
U+1FAE5	dotted_line_face
U+1FAE6	biting_lip
U+1FAE7	bubbles
U+1FAE8	shaking_face
U+1FAE9	face_with_bags_under_eyes
U+1FAEA	distorted_face
U+1FAEF	fight_cloud
U+1FAF0	hand_with_index_finger_and_thumb_crossed
U+1FAF1	rightwards_hand
U+1FAF2	leftwards_hand
U+1FAF3	palm_down_hand
U+1FAF4	palm_up_hand
U+1FAF5	index_pointing_at_the_viewer
U+1FAF6	heart_hands
U+1FAF7	leftwards_pushing_hand
U+1FAF8	rightwards_pushing_hand
